Signature	DrugBank_ID	DrugBank_Name	Enrichment_Score	Normalized_Enrichment_Score	p-value	FDR	Cell_Line
CPC006_U937_6H:BRD-K50590187-001-10-8:160	DB09120	Zucapsaicin	-0.2563464758755212	-1.2429497042115039	0.06190637720488467	0.167658096323326	U937
LJP008_NPC_24H:M15	DB01262	Decitabine	0.2874202557987728	1.2631809396110794	0.06198068717718392	0.16777790090320674	NPC
CPC013_NPC_24H:BRD-K07881437-001-01-2:10	DB11778	Danusertib	0.28760098830276287	1.2660885739817105	0.062042124542124544	0.16786276082469098	NPC
LJP008_NPC.CAS9_24H:M15	DB01262	Decitabine	0.25417744469496767	1.2364606670493759	0.06233862043526374	0.16858321057117615	NPC.CAS9
LJP007_NPC.CAS9_24H:I23	DB13005	Rebastinib	-0.2627098757146121	-1.2483870153386056	0.062400762146713244	0.16866950194598507	NPC.CAS9
LJP007_NPC.TAK_24H:B09	DB07970	5-[(2-methyl-5-{[3-(trifluoromethyl)phenyl]carbamoyl}phenyl)amino]pyridine-3-carboxamide	-0.24643555027841132	-1.2286295361203576	0.0625	0.16885593220338985	NPC.TAK
LJP009_NPC.TAK_24H:K07	DB11962	GSK-1059615	0.27912327346854876	1.2570981262186658	0.06256824634199606	0.1689584929051288	NPC.TAK
LJP009_NEU_24H:H14	DB07138	Neflamapimod	-0.26443551810470156	-1.25789518584574	0.06268699244906682	0.1691542091803106	NEU
LJP009_NPC.TAK_24H:M15	DB06314	SGX-523	0.2447640486143332	1.2328635738852172	0.06270136307311029	0.1691542091803106	NPC.TAK
LJP009_NPC_24H:O22	DB07232	Veliparib	-0.2671583081911665	-1.256172647467903	0.06276306016340678	0.169203440133446	NPC
CPC016_NPC_24H:BRD-M00539986-051-01-1:10	DB01274	Arformoterol	-0.21399788954971466	-1.198161362770779	0.06278026905829596	0.169203440133446	NPC
LJP009_NPC.TAK_24H:P22	DB09074	Olaparib	0.3022055342725671	1.253990232565251	0.06286672254819782	0.1693546330740684	NPC.TAK
NMH001_NPC_24H:BRD-K81418486-001-28-5:10	DB02546	Vorinostat	-0.24859052771557869	-1.2245485661630882	0.06292819081451408	0.16943840567286392	NPC
LJP007_JURKAT_24H:D08	DB08875	Cabozantinib	-0.25804236435988653	-1.2467119300998262	0.06300940438871473	0.16957523737802196	JURKAT
CPC014_NPC_24H:BRD-K73838513-003-01-4:10	DB01012	Cinacalcet	0.24861118225458956	1.2374336496965312	0.06314404735803551	0.1698556606607908	NPC
NMH002_NEU_6H:BRD-K76723084-001-19-0:10	DB00982	Isotretinoin	-0.22693988304320184	-1.2235672866504863	0.06317460317460317	0.16985595716198126	NEU
LJP007_NEU_24H:M16	DB07460	2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE	0.29224470947276837	1.2624223051076828	0.06328698127668893	0.17004018342819432	NEU
LJP008_NEU_24H:M14	DB01262	Decitabine	0.22604350067946832	1.2244411889092617	0.0633315593400745	0.17004018342819432	NEU
LJP007_NPC.CAS9_24H:A04	DB05134	Tanespimycin	0.27729411255762076	1.2586510219173033	0.06333455837314712	0.17004018342819432	NPC.CAS9
CPC014_NEU_24H:BRD-A55756846-001-16-2:10	DB07996	5-(2-methylpiperazine-1-sulfonyl)isoquinoline	0.27202819496676933	1.259762828137219	0.06348011541839167	0.17034899659413522	NEU
LJP009_NEU_24H:E23	DB08901	Ponatinib	-0.267977132726404	-1.2511009608208363	0.06363228028147927	0.17067523638960233	NEU
LJP009_NPC.CAS9_24H:E21	DB08901	Ponatinib	-0.22852770914057435	-1.2059391753104522	0.06373517786561265	0.17082461494060175	NPC.CAS9
LJP008_NPC_24H:A21	DB11740	MK-1775	0.2873200379727943	1.2510081599072358	0.06374921102461603	0.17082461494060175	NPC
LJP008_NPC.TAK_24H:I05	DB16239	Molibresib	-0.26700570919049343	-1.2577601315067344	0.06379707916986933	0.1708708135807494	NPC.TAK
LJP009_NPC.TAK_24H:E21	DB08901	Ponatinib	-0.2401764708192228	-1.2129522655527327	0.06393328700486449	0.17115345882924135	NPC.TAK
NMH001_NPC_24H:BRD-K52075040-001-06-3:10	DB01034	Cerulenin	-0.25790367407238546	-1.238523150214311	0.063965222791492	0.17115682395862536	NPC
NMH002_NPC_24H:BRD-A93000692-001-06-5:10	DB09201	Ciglitazone	-0.24230909737771403	-1.230044801550858	0.064089094347552	0.171342648103162	NPC
LJP009_NPC_24H:B11	DB12242	AZD-7762	0.3141134020719432	1.2262538430686254	0.06409609367114162	0.171342648103162	NPC
NMH002_NPC_6H:BRD-K93258693-001-13-2:10	DB07863	2-chloro-5-nitro-N-phenylbenzamide	0.25160768093031066	1.25972549281472	0.06416295353278166	0.17134520884520885	NPC
LJP009_NEU_24H:H17	DB07138	Neflamapimod	0.2653030587517595	1.247303745203378	0.06416597966474306	0.17134520884520885	NEU
NMH002_NEU_6H:BRD-K75516118-001-02-5:10	DB04149	(R)-Rolipram	0.24107991624153624	1.2320071339785428	0.06418918918918919	0.17134520884520885	NEU
CPC006_WSUDLCL2_6H:BRD-A19500257:10	DB02424	Geldanamycin	-0.2557793411305945	-1.229159439273118	0.06435733819507748	0.17171190329523545	WSUDLCL2
CPC012_NEU_24H:BRD-K72238567-001-12-4:10	DB04441	2-Fluoroadenosine	-0.21783258481711185	-1.216065267966719	0.06460674157303371	0.17229493844930932	NEU
