ID1	ID2	Name1	Name2	Separation	ATC_Codes1	ATC_Codes2	Reported_Interaction	Reported_Combination
DB01030	DB00197	Topotecan	Troglitazone	0.6666666666666665	L	A	False	False
DB06075	DB00197	Linsitinib	Troglitazone	0.6666666666666665		A	False	False
DB11278	DB00197	DL-Methylephedrine	Troglitazone	0.6666666666666665		A	False	False
DB08877	DB00197	Ruxolitinib	Troglitazone	0.6666666666666665	L	A	False	False
DB01041	DB00694	Thalidomide	Daunorubicin	0.6666666666666665	L	L	True	False
DB07374	DB00197	Anisomycin	Troglitazone	0.6666666666666665		A	False	False
DB01041	DB06075	Thalidomide	Linsitinib	0.6666666666666665	L		False	False
DB00197	DB01092	Troglitazone	Ouabain	0.6666666666666665	A	C	False	False
DB01030	DB00480	Topotecan	Lenalidomide	0.6666666666666665	L	L	True	False
DB07374	DB00458	Anisomycin	Imipramine	0.6627252252252254		N	False	False
DB00780	DB00588	Phenelzine	Fluticasone propionate	0.6607142857142856	N		True	False
DB08059	DB00780	Wortmannin	Phenelzine	0.6607142857142856		N	True	False
DB03496	DB00679	Alvocidib	Thioridazine	0.6568627450980393		N	False	False
DB00458	DB00518	Imipramine	Albendazole	0.6554487179487181	N	P	False	False
DB01234	DB01092	Dexamethasone	Ouabain	0.6499999999999999	C, H, D, S, R, A	C	False	False
DB02546	DB01092	Vorinostat	Ouabain	0.6499999999999999	L	C	False	False
DB01234	DB01782	Dexamethasone	Pyrazolanthrone	0.6499999999999999	C, H, D, S, R, A		False	False
DB00458	DB00588	Imipramine	Fluticasone propionate	0.6458333333333335	N		False	False
DB08059	DB00458	Wortmannin	Imipramine	0.6458333333333335		N	False	False
DB00783	DB00780	Estradiol	Phenelzine	0.642857142857143	G	N	False	False
DB01030	DB00436	Topotecan	Bendroflumethiazide	0.6428571428571428	L	C, G	False	False
DB00436	DB00694	Bendroflumethiazide	Daunorubicin	0.6428571428571428	C, G	L	True	False
DB08877	DB00679	Ruxolitinib	Thioridazine	0.6333333333333335	L	N	False	False
DB04216	DB04338	Quercetin	SB220025	0.6315453384418901			False	False
DB00588	DB01782	Fluticasone propionate	Pyrazolanthrone	0.625			False	False
DB08877	DB00588	Ruxolitinib	Fluticasone propionate	0.625	L		False	False
DB04216	DB00679	Quercetin	Thioridazine	0.6195286195286198		N	False	False
DB00783	DB00679	Estradiol	Thioridazine	0.6190476190476191	G	N	False	False
DB09241	DB00780	Methylene blue	Phenelzine	0.6190476190476191	V	N	False	False
DB04338	DB00458	SB220025	Imipramine	0.6169871794871797		N	False	False
DB01065	DB00694	Melatonin	Daunorubicin	0.6166666666666667	N	L	False	False
DB01065	DB00518	Melatonin	Albendazole	0.6166666666666667	N	P	False	False
DB03496	DB00518	Alvocidib	Albendazole	0.6153846153846154		P	False	False
DB01234	DB00518	Dexamethasone	Albendazole	0.6142857142857141	C, H, D, S, R, A	P	False	False
DB01030	DB01234	Topotecan	Dexamethasone	0.6142857142857141	L	C, H, D, S, R, A	True	False
DB00436	DB08877	Bendroflumethiazide	Ruxolitinib	0.6111111111111112	C, G	L	False	False
DB00436	DB00679	Bendroflumethiazide	Thioridazine	0.6060606060606064	C, G	N	False	False
DB01115	DB08877	Nifedipine	Ruxolitinib	0.6041666666666667	C	L	False	False
DB00783	DB08877	Estradiol	Ruxolitinib	0.6038961038961037	G	L	False	False
DB08877	DB00780	Ruxolitinib	Phenelzine	0.6038961038961037	L	N	False	False
DB04338	DB01092	SB220025	Ouabain	0.6000000000000001		C	False	False
DB03496	DB00458	Alvocidib	Imipramine	0.599404761904762		N	False	False
DB00436	DB00588	Bendroflumethiazide	Fluticasone propionate	0.5972222222222223	C, G		True	False
DB04216	DB00518	Quercetin	Albendazole	0.5970625798212006		P	False	False
DB00588	DB01092	Fluticasone propionate	Ouabain	0.5892857142857142		C	False	False
DB01115	DB02546	Nifedipine	Vorinostat	0.5874999999999999	C	L	True	False
DB01115	DB06075	Nifedipine	Linsitinib	0.5874999999999999	C		False	False
DB00783	DB01092	Estradiol	Ouabain	0.5857142857142856	G	C	False	False
DB11278	DB01782	DL-Methylephedrine	Pyrazolanthrone	0.5833333333333335			False	False
DB00273	DB08877	Topiramate	Ruxolitinib	0.5769230769230771	N	L	False	False
DB01030	DB00783	Topotecan	Estradiol	0.5634920634920633	L	G	False	False
DB04338	DB00780	SB220025	Phenelzine	0.5634920634920633		N	False	False
DB00783	DB00518	Estradiol	Albendazole	0.5634920634920633	G	P	False	False
DB00783	DB00458	Estradiol	Imipramine	0.5565476190476191	G	N	False	False
DB08059	DB01234	Wortmannin	Dexamethasone	0.5527777777777776		C, H, D, S, R, A	True	False
DB01115	DB07374	Nifedipine	Anisomycin	0.5446428571428572	C		False	False
DB01065	DB00780	Melatonin	Phenelzine	0.5445378151260503	N	N	True	False
DB08059	DB00694	Wortmannin	Daunorubicin	0.5416666666666667		L	True	False
DB08059	DB00518	Wortmannin	Albendazole	0.5416666666666667		P	False	False
DB00588	DB00518	Fluticasone propionate	Albendazole	0.5416666666666667		P	False	False
DB01030	DB00588	Topotecan	Fluticasone propionate	0.5416666666666667	L		True	False
DB08059	DB00197	Wortmannin	Troglitazone	0.5416666666666665		A	False	False
DB04338	DB03496	SB220025	Alvocidib	0.5384615384615385			False	False
DB00273	DB00679	Topiramate	Thioridazine	0.5333333333333337	N	N	True	False
DB03496	DB08877	Alvocidib	Ruxolitinib	0.5333333333333334		L	False	False
DB09241	DB01065	Methylene blue	Melatonin	0.5333333333333334	V	N	True	False
DB00273	DB00588	Topiramate	Fluticasone propionate	0.5288461538461537	N		True	False
DB01115	DB01782	Nifedipine	Pyrazolanthrone	0.5208333333333335	C		False	False
DB00458	DB01782	Imipramine	Pyrazolanthrone	0.5208333333333335	N		False	False
DB02424	DB07374	Geldanamycin	Anisomycin	0.5208333333333335			False	False
DB00780	DB00197	Phenelzine	Troglitazone	0.5148809523809523	N	A	False	False
DB09241	DB00458	Methylene blue	Imipramine	0.5016025641025643	V	N	False	False
DB09241	DB04338	Methylene blue	SB220025	0.5	V		False	False
DB00480	DB01092	Lenalidomide	Ouabain	0.5	L	C	False	False
DB04338	DB00694	SB220025	Daunorubicin	0.5		L	False	False
