Signature	DrugBank_ID	DrugBank_Name	Enrichment_Score	Normalized_Enrichment_Score	p-value	FDR	Cell_Line
NMH002_NPC_6H:BRD-K01507359-001-11-2:10	DB01045	Rifampicin	-0.19958221985931582	-1.2434512882843927	<0.0001	<0.0001	NPC
LJP009_NPC_24H:D05	DB11775	PF-03758309	0.2184853635298385	1.2434437614192828	<0.0001	<0.0001	NPC
LPROT002_NPC.TAK_6H:E08	DB12463	Semagacestat	0.20845575398814098	1.2432985290330187	<0.0001	<0.0001	NPC.TAK
LPROT003_NPC_6H:F03	DB07101	PD-0325901	0.20536277557910854	1.242032250992718	<0.0001	<0.0001	NPC
CPC018_NPC_24H:BRD-K51318897-001-07-0:10	DB11410	Fenbendazole	-0.19977035577690455	-1.241975836752885	<0.0001	<0.0001	NPC
CPC016_NPC_24H:BRD-K97440753-066-03-3:10	DB13345	Dihydroergocristine	0.20291801373514412	1.240768196132573	<0.0001	<0.0001	NPC
AML001_HL60_24H:BRD-A19037878:0.37037	DB04297	Trichostatin A	-0.19174708491815767	-1.2402129509106652	<0.0001	<0.0001	HL60
CPC006_PL21_6H:BRD-K81418486-001-13-7:11.1	DB02546	Vorinostat	-0.21521982290677788	-1.2397126266136231	<0.0001	<0.0001	PL21
NMH001_NEU_6H:BRD-A47564106-001-07-5:10	DB12161	Deutetrabenazine	0.18478850277131295	1.2394297428184837	<0.0001	<0.0001	NEU
CPC016_NPC_24H:BRD-A63667919-103-01-9:10	DB00353	Methylergometrine	0.19730275841826062	1.2389601954729408	<0.0001	<0.0001	NPC
CPC014_NPC_24H:BRD-K50168500-001-01-2:10	DB05424	Canertinib	-0.2068281025314682	-1.2383096326474206	<0.0001	<0.0001	NPC
NMH002_NEU_24H:BRD-A56798952-001-01-5:1	DB06733	Bafilomycin A1	-0.18390009443073324	-1.2360517176657415	<0.0001	<0.0001	NEU
NMH002_NEU_6H:BRD-K06902185-001-13-6:10	DB00350	Minoxidil	0.19658871566542396	1.235750577914333	<0.0001	<0.0001	NEU
NMH001_NEU_6H:BRD-K67097529-001-01-1:10	DB04466	SR12813	-0.19883768834630905	-1.2355069934420468	<0.0001	<0.0001	NEU
LJP007_JURKAT_24H:M19	DB12874	Quizartinib	-0.20672112005574803	-1.2354176822585077	<0.0001	<0.0001	JURKAT
LJP008_NEU_24H:D21	DB13978	Selisistat	-0.1887032769875462	-1.2334783056279748	<0.0001	<0.0001	NEU
CPC015_NPC_24H:BRD-K70301876-034-06-1:10	DB01175	Escitalopram	-0.20192525827702004	-1.2331428156766793	<0.0001	<0.0001	NPC
AML001_U937_24H:BRD-A19037878:1.11111	DB04297	Trichostatin A	-0.19971157981752166	-1.2329980065042574	<0.0001	<0.0001	U937
CPC006_NOMO1_6H:BRD-K40892394-001-01-9:11.1	DB07002	4-({4-[(4-methoxypyridin-2-yl)amino]piperidin-1-yl}carbonyl)benzonitrile	-0.20739996161697108	-1.2327250236663791	<0.0001	<0.0001	NOMO1
CPC006_WSUDLCL2_6H:BRD-K63195589-001-01-4:10	DB04960	Tipifarnib	-0.20626075412613476	-1.2321662848282737	<0.0001	<0.0001	WSUDLCL2
CPC012_NEU_24H:BRD-K35483542-001-03-1:10	DB00982	Isotretinoin	0.20686200107543726	1.2311333176107813	<0.0001	<0.0001	NEU
LJP008_NPC.TAK_24H:K22	DB12332	Rucaparib	-0.2083781857061543	-1.2309450377170974	<0.0001	<0.0001	NPC.TAK
CPC018_NPC_24H:BRD-A97437073-001-03-1:10	DB00412	Rosiglitazone	0.19815267056552155	1.2308600252739412	<0.0001	<0.0001	NPC
