ID1	ID2	Name1	Name2	Separation	ATC_Codes1	ATC_Codes2	Reported_Interaction	Reported_Combination
DB02659	DB00458	Cholic Acid	Imipramine	0.7628968253968256	A	N	False	False
DB00780	DB00543	Phenelzine	Amoxapine	0.7619047619047619	N	N	False	False
DB00540	DB02659	Nortriptyline	Cholic Acid	0.7595238095238093	N	A	False	False
DB00540	DB01067	Nortriptyline	Glipizide	0.7589285714285714	N	A	False	False
DB08911	DB00540	Trametinib	Nortriptyline	0.7589285714285714	L	N	False	False
DB07374	DB08059	Anisomycin	Wortmannin	0.7573529411764706			False	False
DB00499	DB02659	Flutamide	Cholic Acid	0.7559523809523809	L	A	False	False
DB08059	DB02659	Wortmannin	Cholic Acid	0.7559523809523809		A	False	False
DB00363	DB08059	Clozapine	Wortmannin	0.7543309438470729	N		False	False
DB01030	DB09068	Topotecan	Vortioxetine	0.753968253968254	L	N	False	False
DB08911	DB00270	Trametinib	Isradipine	0.753968253968254	L	C	False	False
DB00270	DB04868	Isradipine	Nilotinib	0.753968253968254	C	L	False	False
DB00762	DB09068	Irinotecan	Vortioxetine	0.753968253968254	L	N	False	False
DB04868	DB09068	Nilotinib	Vortioxetine	0.753968253968254	L	N	False	False
DB00783	DB01791	Estradiol	Piclamilast	0.7516233766233764	G		False	False
DB02546	DB00734	Vorinostat	Risperidone	0.7504901960784311	L	N	True	False
DB04868	DB01067	Nilotinib	Glipizide	0.75	L	A	False	False
DB07374	DB00824	Anisomycin	Enprofylline	0.75			False	False
DB03496	DB00393	Alvocidib	Nimodipine	0.75		C	False	False
DB01067	DB06448	Glipizide	Lonafarnib	0.75	A		False	False
DB00393	DB00541	Nimodipine	Vincristine	0.75	C	L	False	False
DB00824	DB00938	Enprofylline	Salmeterol	0.75		R	False	False
DB00824	DB04868	Enprofylline	Nilotinib	0.75		L	False	False
DB00824	DB00541	Enprofylline	Vincristine	0.75		L	False	False
DB08059	DB00246	Wortmannin	Ziprasidone	0.7493589743589746		N	True	False
DB00499	DB00363	Flutamide	Clozapine	0.7481481481481482	L	N	False	False
DB00363	DB00541	Clozapine	Vincristine	0.7458492975734357	N	L	False	False
DB00499	DB00246	Flutamide	Ziprasidone	0.7444739168877099	L	N	False	False
DB02546	DB02659	Vorinostat	Cholic Acid	0.7424908424908423	L	A	False	False
DB03496	DB01791	Alvocidib	Piclamilast	0.7416666666666667			False	False
